pubchem_cid,sample,drug_name,label
11617559,SiHa,GW-2580,0.6767121600147097
11624601,C-33-A,JNK Inhibitor VIII,0.6497232238768427
11624601,C-4-I,JNK Inhibitor VIII,0.6490321269095081
11624601,CAL-39,JNK Inhibitor VIII,0.6217548442583277
11624601,Ca-Ski,JNK Inhibitor VIII,0.6352831056182228
11624601,DoTc2-4510,JNK Inhibitor VIII,0.6271390246084514
11624601,HT-3,JNK Inhibitor VIII,0.6223808809092549
11624601,HeLa,JNK Inhibitor VIII,0.6025266614986783
11624601,ME-180,JNK Inhibitor VIII,0.6700438065316858
11624601,MS751,JNK Inhibitor VIII,0.6445075844096444
11624601,OMC-1,JNK Inhibitor VIII,0.5987002074355579
11624601,SISO,JNK Inhibitor VIII,0.6688735386931884
11624601,SKG-IIIa,JNK Inhibitor VIII,0.6796396543974196
11624601,SW756,JNK Inhibitor VIII,0.6939404317459724
11624601,SiHa,JNK Inhibitor VIII,0.6662587532647866
11625818,C-33-A,Idelalisib,0.6348870728005527
11625818,C-4-I,Idelalisib,0.6659314025130346
11625818,CAL-39,Idelalisib,0.6494571690337159
11625818,Ca-Ski,Idelalisib,0.5441606005611801
11625818,DoTc2-4510,Idelalisib,0.6324461472333118
11625818,HT-3,Idelalisib,0.6498189175276191
11625818,HeLa,Idelalisib,0.6432099698323013
11625818,ME-180,Idelalisib,0.6132214574260246
11625818,MS751,Idelalisib,0.6235646049133149
11625818,OMC-1,Idelalisib,0.6413368945023854
11625818,SISO,Idelalisib,0.6366498163245872
11625818,SKG-IIIa,Idelalisib,0.6919599432871129
11625818,SW756,Idelalisib,0.6812811191673565
11625818,SiHa,Idelalisib,0.6872993547267818
11626560,C-33-A,Crizotinib,0.5232583623953889
11626560,C-4-I,Crizotinib,0.559315114564011
11626560,CAL-39,Crizotinib,0.46572794145515645
11626560,Ca-Ski,Crizotinib,0.5113840392477382
11626560,DoTc2-4510,Crizotinib,0.5502128263255106
11626560,HT-3,Crizotinib,0.5741460334205531
11626560,HeLa,Crizotinib,0.5141348716977802
11626560,ME-180,Crizotinib,0.6057179858625386
11626560,MS751,Crizotinib,0.525862954586775
11626560,OMC-1,Crizotinib,0.5137447014774178
11626560,SISO,Crizotinib,0.5774339262035686
11626560,SKG-IIIa,Crizotinib,0.591892807717797
11626560,SW756,Crizotinib,0.6590904199252625
11626560,SiHa,Crizotinib,0.5901816130518802
11626927,OMC-1,GSK319347A,0.6036982522144083
11634725,C-33-A,VX-11e,0.5330241578962501
11634725,C-4-I,VX-11e,0.4471199637595947
11634725,CAL-39,VX-11e,0.38858057909297794
11634725,Ca-Ski,VX-11e,0.5131196294898156
11634725,DoTc2-4510,VX-11e,0.5347657311351692
11634725,HT-3,VX-11e,0.5328409856370169
11634725,HeLa,VX-11e,0.5363876395302144
11634725,ME-180,VX-11e,0.53454864713308
11634725,MS751,VX-11e,0.5653559913569757
11634725,OMC-1,VX-11e,0.47457244483146077
11634725,SISO,VX-11e,0.5861801571531956
11634725,SKG-IIIa,VX-11e,0.49882133110696164
11634725,SW756,VX-11e,0.6224201578678143
11634725,SiHa,VX-11e,0.6048863470756677
11640390,C-33-A,Linsitinib,0.5825141633936899
11640390,C-4-I,Linsitinib,0.6076321087829839
11640390,CAL-39,Linsitinib,0.5307815969859081
11640390,Ca-Ski,Linsitinib,0.632165510539568
11640390,DoTc2-4510,Linsitinib,0.5875906204937368
11640390,HT-3,Linsitinib,0.613324979120619
11640390,HeLa,Linsitinib,0.5487256727312251
11640390,ME-180,Linsitinib,0.6755556553099983
11640390,MS751,Linsitinib,0.5892477288560634
11640390,OMC-1,Linsitinib,0.6533693226757085
11640390,SISO,Linsitinib,0.6069618346621096
11640390,SKG-IIIa,Linsitinib,0.6656782004719235
11640390,SW756,Linsitinib,0.6335867939535222
11640390,SiHa,Linsitinib,0.5995637579671437
11647372,C-33-A,ZSTK474,0.4197149507098772
11647372,C-4-I,ZSTK474,0.5778061403510802
11647372,CAL-39,ZSTK474,0.4815964404273178
11647372,Ca-Ski,ZSTK474,0.3135412236243105
11647372,DoTc2-4510,ZSTK474,0.49588649913147675
11647372,HT-3,ZSTK474,0.5078266918524025
11647372,HeLa,ZSTK474,0.5070858959303781
11647372,ME-180,ZSTK474,0.3534760224728248
11647372,MS751,ZSTK474,0.5470604365403587
11647372,OMC-1,ZSTK474,0.4358895810782769
11647372,SISO,ZSTK474,0.4522086732322165
11647372,SKG-IIIa,ZSTK474,0.5806926495183133
11647372,SW756,ZSTK474,0.6208833712350544
11647372,SiHa,ZSTK474,0.5827368665128527
11655119,C-33-A,LY2109761,0.6460036575858756
11655119,C-4-I,LY2109761,0.6343916155147823
11655119,CAL-39,LY2109761,0.5955145572285583
11655119,Ca-Ski,LY2109761,0.6644649297645824
11655119,DoTc2-4510,LY2109761,0.6450011449980506
11655119,HT-3,LY2109761,0.6221226410582317
11655119,HeLa,LY2109761,0.6238862603624057
11655119,ME-180,LY2109761,0.6699875163601556
11655119,MS751,LY2109761,0.6217059122689045
11655119,OMC-1,LY2109761,0.5579815108459705
11655119,SISO,LY2109761,0.663552818408019
11655119,SKG-IIIa,LY2109761,0.7171010336150556
11655119,SW756,LY2109761,0.7215775463631803
11655119,SiHa,LY2109761,0.6662247158612405
11667893,C-33-A,Motesanib,0.6592279883316021
11667893,C-4-I,Motesanib,0.6497125382664386
11667893,CAL-39,Motesanib,0.625875421331226
11667893,Ca-Ski,Motesanib,0.6723049961840395
11667893,DoTc2-4510,Motesanib,0.6696372671852715
11667893,HT-3,Motesanib,0.6611921462630836
11667893,HeLa,Motesanib,0.6372746208532247
11667893,ME-180,Motesanib,0.6711446882705199
11667893,MS751,Motesanib,0.6474645682299747
11667893,OMC-1,Motesanib,0.6772163506678526
11667893,SISO,Motesanib,0.6733882853250865
11667893,SKG-IIIa,Motesanib,0.7178127370132172
11667893,SW756,Motesanib,0.6513480979957025
11667893,SiHa,Motesanib,0.6795743026433168
11676786,OMC-1,AZ628,0.5900945738511345
11707110,C-33-A,Trametinib,0.3823623477664967
11707110,C-4-I,Trametinib,0.4165844078248687
11707110,CAL-39,Trametinib,0.2528656789602133
11707110,Ca-Ski,Trametinib,0.4164428471116291
11707110,DoTc2-4510,Trametinib,0.44191709837942256
11707110,HT-3,Trametinib,0.44742104388950255
11707110,HeLa,Trametinib,0.43565792999727815
11707110,ME-180,Trametinib,0.46282802200571266
11707110,MS751,Trametinib,0.4610038972310304
11707110,OMC-1,Trametinib,0.3873035825311231
11707110,SISO,Trametinib,0.5237249679057767
11707110,SKG-IIIa,Trametinib,0.4056984417198347
11707110,SW756,Trametinib,0.41980867223652246
11707110,SiHa,Trametinib,0.461633756364809
11713159,C-33-A,PF-562271,0.4253140364375817
11713159,C-4-I,PF-562271,0.4438241267826228
11713159,CAL-39,PF-562271,0.4221191383322602
11713159,Ca-Ski,PF-562271,0.4919117970210013
11713159,HT-3,PF-562271,0.4305969682160773
11713159,HeLa,PF-562271,0.47004997760474077
11713159,ME-180,PF-562271,0.5440583931944396
11713159,MS751,PF-562271,0.47886676080951757
11713159,OMC-1,PF-562271,0.568576060451927
11713159,SISO,PF-562271,0.42784325346189767
11713159,SKG-IIIa,PF-562271,0.505655059723988
11713159,SW756,PF-562271,0.5459121678214155
11713159,SiHa,PF-562271,0.5628276095411915
11719003,C-33-A,Ulixertinib,0.4863203252991195
11719003,C-4-I,Ulixertinib,0.5160165403673752
11719003,CAL-39,Ulixertinib,0.38807821876569165
11719003,Ca-Ski,Ulixertinib,0.57307097728058
11719003,DoTc2-4510,Ulixertinib,0.5982426663406728
11719003,HT-3,Ulixertinib,0.5228422963093791
11719003,HeLa,Ulixertinib,0.5369310521021298
11719003,ME-180,Ulixertinib,0.5746227929116381
11719003,MS751,Ulixertinib,0.5279660063312306
11719003,OMC-1,Ulixertinib,0.567404399115294
11719003,SISO,Ulixertinib,0.557618770371201
11719003,SKG-IIIa,Ulixertinib,0.5382522312459089
11719003,SW756,Ulixertinib,0.532829079185456
11719003,SiHa,Ulixertinib,0.5531895022484425
11754511,C-33-A,BX-912,0.5593677689731436
11754511,C-4-I,BX-912,0.5902578750778705
11754511,CAL-39,BX-912,0.5911409386809863
11754511,Ca-Ski,BX-912,0.42824277892840173
11754511,DoTc2-4510,BX-912,0.5574481333222714
11754511,HT-3,BX-912,0.5714027393978028
11754511,HeLa,BX-912,0.5395850730574867
11754511,ME-180,BX-912,0.45649345640011296
11754511,MS751,BX-912,0.5631322555208266
11754511,OMC-1,BX-912,0.5540185910440071
11754511,SISO,BX-912,0.5512981485998644
11754511,SKG-IIIa,BX-912,0.6440414292845722
11754511,SW756,BX-912,0.6521528041656446
11754511,SiHa,BX-912,0.615809472018048
11754711,OMC-1,Z-LLNle-CHO,0.42980686180491834
11784504,C-33-A,BAY-61-3606,0.40370385801670994
11784504,C-4-I,BAY-61-3606,0.5067489158970745
11784504,CAL-39,BAY-61-3606,0.4399860416186403
11784504,Ca-Ski,BAY-61-3606,0.46405844995017287
11784504,DoTc2-4510,BAY-61-3606,0.3895659890281785
11784504,HT-3,BAY-61-3606,0.5367579185840398
11784504,HeLa,BAY-61-3606,0.48984211714384424
11784504,ME-180,BAY-61-3606,0.5813828397456281
11784504,MS751,BAY-61-3606,0.4960091946542081
11784504,OMC-1,BAY-61-3606,0.5723523067964444
11784504,SISO,BAY-61-3606,0.49044253333041077
11784504,SKG-IIIa,BAY-61-3606,0.5782745083993517
11784504,SW756,BAY-61-3606,0.57871474924473
11784504,SiHa,BAY-61-3606,0.6049687495790665
11844351,OMC-1,WH-4-023,0.5990334528068466
11960529,C-33-A,Veliparib,0.6026187042612333
11960529,C-4-I,Veliparib,0.6364441268736873
11960529,CAL-39,Veliparib,0.6308371073731626
11960529,Ca-Ski,Veliparib,0.6460964635701824
11960529,DoTc2-4510,Veliparib,0.6515108904585254
11960529,HT-3,Veliparib,0.6596899555258258
11960529,HeLa,Veliparib,0.6374517360041383
11960529,ME-180,Veliparib,0.6751396484119945
11960529,MS751,Veliparib,0.6420966602815716
11960529,OMC-1,Veliparib,0.6462636762641312
11960529,SISO,Veliparib,0.6694539079020563
11960529,SKG-IIIa,Veliparib,0.6976139582669094
11960529,SW756,Veliparib,0.7245478465237318
11960529,SiHa,Veliparib,0.6740166962750588
11977753,C-33-A,Dactolisib,0.26054754322496226
11977753,C-4-I,Dactolisib,0.3658269177840503
11977753,CAL-39,Dactolisib,0.21076174156892685
11977753,Ca-Ski,Dactolisib,0.31600258053717395
11977753,DoTc2-4510,Dactolisib,0.4919771375445593
11977753,HT-3,Dactolisib,0.4603916247762382
11977753,HeLa,Dactolisib,0.3301103576351228
11977753,ME-180,Dactolisib,0.3161275294535361
11977753,MS751,Dactolisib,0.322765085899295
11977753,OMC-1,Dactolisib,0.28000076895236486
11977753,SISO,Dactolisib,0.33433521279498174
11977753,SKG-IIIa,Dactolisib,0.2462631106190265
11977753,SW756,Dactolisib,0.5372715159819486
11977753,SiHa,Dactolisib,0.27623951695333837
15953870,C-33-A,KU-60019,0.5688697094011869
15953870,C-4-I,KU-60019,0.4930694119308272
15953870,CAL-39,KU-60019,0.5447578532752855
15953870,Ca-Ski,KU-60019,0.45593764333384307
15953870,DoTc2-4510,KU-60019,0.516599840900191
15953870,HT-3,KU-60019,0.552696297243366
15953870,HeLa,KU-60019,0.5357347596008362
15953870,ME-180,KU-60019,0.5160589924336448
15953870,MS751,KU-60019,0.548891576206712
15953870,OMC-1,KU-60019,0.5840512136913116
15953870,SISO,KU-60019,0.5253452667411697
15953870,SKG-IIIa,KU-60019,0.5998085558172555
15953870,SW756,KU-60019,0.5551491751455195
15953870,SiHa,KU-60019,0.6297153818444202
16038120,OMC-1,NVP-TAE684,0.5428574526640783
16095342,C-33-A,GSK269962A,0.34684373107845134
16095342,C-4-I,GSK269962A,0.45780418036200793
16095342,CAL-39,GSK269962A,0.48242223700386083
16095342,Ca-Ski,GSK269962A,0.3919017689741696
16095342,DoTc2-4510,GSK269962A,0.5543531229197279
16095342,HT-3,GSK269962A,0.5614707472131778
16095342,HeLa,GSK269962A,0.42289035815417025
16095342,ME-180,GSK269962A,0.4812023315739654
16095342,MS751,GSK269962A,0.45608818994994815
16095342,OMC-1,GSK269962A,0.5644394056906721
16095342,SISO,GSK269962A,0.5000883159416863
16095342,SKG-IIIa,GSK269962A,0.5200444252790556
16095342,SW756,GSK269962A,0.48221741832488463
16095342,SiHa,GSK269962A,0.5123288165660972
16123056,C-33-A,Voxtalisib,0.5601151156921647
16123056,C-4-I,Voxtalisib,0.5523322021220751
16123056,CAL-39,Voxtalisib,0.5857144893932957
16123056,Ca-Ski,Voxtalisib,0.5038352637678445
16123056,DoTc2-4510,Voxtalisib,0.6571169826296984
16123056,HT-3,Voxtalisib,0.5415920356032852
16123056,HeLa,Voxtalisib,0.5321217092599325
16123056,ME-180,Voxtalisib,0.5102726776906448
16123056,MS751,Voxtalisib,0.6109546768847234
16123056,OMC-1,Voxtalisib,0.5396859196565531
16123056,SISO,Voxtalisib,0.6715799058247534
16123056,SKG-IIIa,Voxtalisib,0.6999390059603241
16123056,SW756,Voxtalisib,0.6531631142926997
16123056,SiHa,Voxtalisib,0.6045234490697432
16218924,C-33-A,A-83-01,0.5304148868676803
16218924,C-4-I,A-83-01,0.5881386789194342
16218924,CAL-39,A-83-01,0.6055388904934073
16218924,Ca-Ski,A-83-01,0.5902041952997656
16218924,DoTc2-4510,A-83-01,0.5840116549573722
16218924,HT-3,A-83-01,0.6011703290297901
16218924,HeLa,A-83-01,0.5966824175822568
16218924,ME-180,A-83-01,0.5941923121441992
16218924,MS751,A-83-01,0.5783498437536346
16218924,OMC-1,A-83-01,0.5847074164454753
16218924,SISO,A-83-01,0.6022204385886765
16218924,SKG-IIIa,A-83-01,0.6219687718196933
16218924,SW756,A-83-01,0.641920050151056
16218924,SiHa,A-83-01,0.686793230750534
16224745,C-33-A,MK-8776,0.5634865122801986
16224745,C-4-I,MK-8776,0.4833259553999695
16224745,CAL-39,MK-8776,0.5893125357263929
16224745,Ca-Ski,MK-8776,0.5875777575235253
16224745,DoTc2-4510,MK-8776,0.5978727682147849
16224745,HT-3,MK-8776,0.5868389150586456
16224745,HeLa,MK-8776,0.5670624214389817
16224745,ME-180,MK-8776,0.6181872244051064
16224745,MS751,MK-8776,0.5580353750174792
16224745,OMC-1,MK-8776,0.5365899887034551
16224745,SISO,MK-8776,0.6357417633934914
16224745,SKG-IIIa,MK-8776,0.65666158975591
16224745,SW756,MK-8776,0.6613426979885807
16224745,SiHa,MK-8776,0.5718927809304184
16654980,C-33-A,Buparlisib,0.441306712807915
16654980,C-4-I,Buparlisib,0.4161233825799403
16654980,CAL-39,Buparlisib,0.3622524826089736
16654980,Ca-Ski,Buparlisib,0.41583932765236853
16654980,DoTc2-4510,Buparlisib,0.4841011424877
16654980,HT-3,Buparlisib,0.47749010950280657
16654980,HeLa,Buparlisib,0.4207921170793293
16654980,ME-180,Buparlisib,0.42679988435456817
16654980,MS751,Buparlisib,0.4007234688810919
16654980,OMC-1,Buparlisib,0.4401181961941705
16654980,SISO,Buparlisib,0.43311498403669074
16654980,SKG-IIIa,Buparlisib,0.43845062435352117
16654980,SW756,Buparlisib,0.5341127588320309
16654980,SiHa,Buparlisib,0.4452383949002015
16659841,C-33-A,AZD1480,0.48549614293632837
16659841,C-4-I,AZD1480,0.4795026384529416
16659841,CAL-39,AZD1480,0.41242025386064285
16659841,Ca-Ski,AZD1480,0.4457659482229148
16659841,DoTc2-4510,AZD1480,0.495917438776425
16659841,HT-3,AZD1480,0.4204527808574987
16659841,HeLa,AZD1480,0.3741924461154924
16659841,ME-180,AZD1480,0.45488057589600606
16659841,MS751,AZD1480,0.4467808997014165
16659841,OMC-1,AZD1480,0.5223316148060662
16659841,SISO,AZD1480,0.4390585231687718
16659841,SKG-IIIa,AZD1480,0.47982336758444144
16659841,SW756,AZD1480,0.5084530961772006
16659841,SiHa,AZD1480,0.4851101253869512
16663089,OMC-1,CMK,0.5416431129808749
16681698,C-33-A,Obatoclax Mesylate,0.32803599522785504
16681698,C-4-I,Obatoclax Mesylate,0.36419023009326995
16681698,CAL-39,Obatoclax Mesylate,0.3829421561563589
16681698,Ca-Ski,Obatoclax Mesylate,0.4051666353088779
16681698,DoTc2-4510,Obatoclax Mesylate,0.37387272935183874
16681698,HT-3,Obatoclax Mesylate,0.48536496860523937
16681698,HeLa,Obatoclax Mesylate,0.36452855900605835
16681698,ME-180,Obatoclax Mesylate,0.41859133030493983
16681698,MS751,Obatoclax Mesylate,0.4339901612679792
16681698,OMC-1,Obatoclax Mesylate,0.3717694347847936
16681698,SISO,Obatoclax Mesylate,0.46314876924773063
16681698,SKG-IIIa,Obatoclax Mesylate,0.46955507446035477
16681698,SW756,Obatoclax Mesylate,0.42914887046003064
16681698,SiHa,Obatoclax Mesylate,0.4415145675280808
16720766,C-33-A,Pevonedistat,0.2821522278353341
16720766,C-4-I,Pevonedistat,0.5016681324573029
16720766,CAL-39,Pevonedistat,0.41732143519089165
16720766,Ca-Ski,Pevonedistat,0.47695096549907484
16720766,DoTc2-4510,Pevonedistat,0.5452475008282495
16720766,HT-3,Pevonedistat,0.45275286248230207
16720766,HeLa,Pevonedistat,0.5412489635559148
16720766,ME-180,Pevonedistat,0.5088490500775291
16720766,MS751,Pevonedistat,0.5288990295692036
16720766,OMC-1,Pevonedistat,0.43562446003977096
16720766,SISO,Pevonedistat,0.31444801757086766
16720766,SKG-IIIa,Pevonedistat,0.470487024321306
16720766,SW756,Pevonedistat,0.513466301837368
16720766,SiHa,Pevonedistat,0.47207056528015356
16722836,C-33-A,Fedratinib,0.5989483085834719
16722836,C-4-I,Fedratinib,0.6039579863349418
16722836,CAL-39,Fedratinib,0.5214618174610126
16722836,Ca-Ski,Fedratinib,0.4132317296208525
16722836,DoTc2-4510,Fedratinib,0.5375265850252449
16722836,HT-3,Fedratinib,0.501919467496229
16722836,HeLa,Fedratinib,0.5302819656809998
16722836,ME-180,Fedratinib,0.44763044579426786
16722836,MS751,Fedratinib,0.5291248905961432
16722836,OMC-1,Fedratinib,0.5447458571817185
16722836,SISO,Fedratinib,0.5040416744018351
16722836,SKG-IIIa,Fedratinib,0.6575985918443645
16722836,SW756,Fedratinib,0.6528752655151068
16722836,SiHa,Fedratinib,0.6556728944310732
16725726,C-33-A,GSK690693,0.47283621272833837
16725726,C-4-I,GSK690693,0.6339700853640396
16725726,CAL-39,GSK690693,0.6230128591254194
16725726,Ca-Ski,GSK690693,0.38679706705403777
16725726,DoTc2-4510,GSK690693,0.6128153625967133
16725726,HT-3,GSK690693,0.5631677279552887
16725726,HeLa,GSK690693,0.6050963858838501
16725726,ME-180,GSK690693,0.37226117268613707
16725726,MS751,GSK690693,0.6121142080694849
16725726,OMC-1,GSK690693,0.534111708371391
16725726,SISO,GSK690693,0.5615965756531944
16725726,SKG-IIIa,GSK690693,0.6660704805676485
16725726,SW756,GSK690693,0.6524186749694836
16725726,SiHa,GSK690693,0.6556908185828709
16732433,C-33-A,CAY10566,0.46086503508616905
16732433,C-4-I,CAY10566,0.5637892606518845
16732433,CAL-39,CAY10566,0.5560943325318192
16732433,Ca-Ski,CAY10566,0.5534122625320901
16732433,DoTc2-4510,CAY10566,0.5512863540490468
16732433,HT-3,CAY10566,0.5343618432090803
16732433,HeLa,CAY10566,0.5424575120721222
16732433,ME-180,CAY10566,0.5329998660255704
16732433,MS751,CAY10566,0.5308733285814322
16732433,OMC-1,CAY10566,0.563864781310156
16732433,SISO,CAY10566,0.515421742792002
16732433,SKG-IIIa,CAY10566,0.5527021891817365
16732433,SW756,CAY10566,0.5816622089054546
16732433,SiHa,CAY10566,0.5740164930325513
16747388,C-33-A,NVP-BHG712,0.4846232439879862
16747388,C-4-I,NVP-BHG712,0.5775340360384279
16747388,CAL-39,NVP-BHG712,0.5201618174046677
16747388,Ca-Ski,NVP-BHG712,0.49734327794686295
16747388,DoTc2-4510,NVP-BHG712,0.5223224230604679
16747388,HT-3,NVP-BHG712,0.5670267160971858
16747388,HeLa,NVP-BHG712,0.604211818753613
16747388,ME-180,NVP-BHG712,0.5179770630423395
16747388,MS751,NVP-BHG712,0.5678553166675813
16747388,OMC-1,NVP-BHG712,0.5639662707820282
16747388,SISO,NVP-BHG712,0.5720354634840216
16747388,SKG-IIIa,NVP-BHG712,0.6660738216041282
16747388,SW756,NVP-BHG712,0.6384436526741535
16747388,SiHa,NVP-BHG712,0.655678618872445
16747683,C-33-A,AZD5438,0.4779599480442097
16747683,C-4-I,AZD5438,0.5227266146159699
16747683,CAL-39,AZD5438,0.450002023506403
16747683,Ca-Ski,AZD5438,0.48052229036971994
16747683,DoTc2-4510,AZD5438,0.404855870250575
16747683,HT-3,AZD5438,0.49138660519855915
16747683,HeLa,AZD5438,0.43640669378846136
16747683,ME-180,AZD5438,0.5034922120062779
16747683,MS751,AZD5438,0.4787649168166647
16747683,OMC-1,AZD5438,0.4544511056995263
16747683,SISO,AZD5438,0.47088928907956007
16747683,SKG-IIIa,AZD5438,0.5891149384394649
16747683,SW756,AZD5438,0.7068190024488505
16747683,SiHa,AZD5438,0.5157087798339133
17755052,C-33-A,Pictilisib,0.4401377294503281
17755052,C-4-I,Pictilisib,0.42320984560224095
17755052,CAL-39,Pictilisib,0.3363499556294886
17755052,Ca-Ski,Pictilisib,0.4049758715049115
17755052,DoTc2-4510,Pictilisib,0.5064756935381616
17755052,HT-3,Pictilisib,0.5202393123623562
17755052,HeLa,Pictilisib,0.5245250228090165
17755052,ME-180,Pictilisib,0.4090064546308539
17755052,MS751,Pictilisib,0.5019885094454599
17755052,OMC-1,Pictilisib,0.37557747358742893
17755052,SISO,Pictilisib,0.4879771249226411
17755052,SKG-IIIa,Pictilisib,0.44648816158980753
17755052,SW756,Pictilisib,0.584403632334269
17755052,SiHa,Pictilisib,0.46558613842520774
23582824,C-33-A,GSK1059615,0.309169384308675
23582824,C-4-I,GSK1059615,0.3399398637634979
23582824,CAL-39,GSK1059615,0.41124245113601643
23582824,Ca-Ski,GSK1059615,0.20412626272336154
23582824,DoTc2-4510,GSK1059615,0.3874879082482446
23582824,HT-3,GSK1059615,0.3242509804078658
23582824,HeLa,GSK1059615,0.2660907094397018
23582824,ME-180,GSK1059615,0.20695900924928115
23582824,MS751,GSK1059615,0.38527636281432204
23582824,OMC-1,GSK1059615,0.22252714214171196
23582824,SISO,GSK1059615,0.4282537743905477
23582824,SKG-IIIa,GSK1059615,0.5794560712823649
23582824,SW756,GSK1059615,0.388048690577633
23582824,SiHa,GSK1059615,0.34326556346723347
23725625,C-33-A,Olaparib,0.580960354442112
23725625,C-4-I,Olaparib,0.5855868664437546
23725625,CAL-39,Olaparib,0.602054880477735
23725625,Ca-Ski,Olaparib,0.6081980136572505
23725625,DoTc2-4510,Olaparib,0.5731056555839983
23725625,HT-3,Olaparib,0.590660883581481
23725625,HeLa,Olaparib,0.5605639372302121
23725625,ME-180,Olaparib,0.5818327422994913
23725625,MS751,Olaparib,0.5633601047083059
23725625,OMC-1,Olaparib,0.6568545305655675
23725625,SISO,Olaparib,0.610405711466066
23725625,SKG-IIIa,Olaparib,0.6728591322062125
23725625,SW756,Olaparib,0.670642621859743
23725625,SiHa,Olaparib,0.5823325361943585
24180719,C-33-A,PLX-4720,0.568220021627688
24180719,C-4-I,PLX-4720,0.5830747168121996
24180719,CAL-39,PLX-4720,0.5690957459180355
24180719,Ca-Ski,PLX-4720,0.6117470947645824
24180719,DoTc2-4510,PLX-4720,0.6048583189241559
24180719,HT-3,PLX-4720,0.6293610988298557
24180719,HeLa,PLX-4720,0.5916289810754574
24180719,ME-180,PLX-4720,0.5631899494092765
24180719,MS751,PLX-4720,0.640522207109901
24180719,OMC-1,PLX-4720,0.5550244107743254
24180719,SISO,PLX-4720,0.6256707426293551
24180719,SKG-IIIa,PLX-4720,0.5874963068846774
24180719,SW756,PLX-4720,0.6495861309980742
24180719,SiHa,PLX-4720,0.6067877051161102
24737642,C-33-A,LCL161,0.6557817011593284
24737642,C-4-I,LCL161,0.6421553409403196
24737642,CAL-39,LCL161,0.5567752280668755
24737642,Ca-Ski,LCL161,0.6673422098522442
24737642,DoTc2-4510,LCL161,0.5724514881384272
24737642,HT-3,LCL161,0.653639712964407
24737642,HeLa,LCL161,0.6118913029522803
24737642,ME-180,LCL161,0.6097248340921159
24737642,MS751,LCL161,0.6387668269785417
24737642,OMC-1,LCL161,0.5664540837219005
24737642,SISO,LCL161,0.6637789315657474
24737642,SKG-IIIa,LCL161,0.6690789683239174
24737642,SW756,LCL161,0.6876933080219128
24737642,SiHa,LCL161,0.671015810282307
24739943,C-33-A,AST-1306,0.3776758869651324
24739943,C-4-I,AST-1306,0.49940768649971773
24739943,CAL-39,AST-1306,0.4361344924985373
24739943,Ca-Ski,AST-1306,0.2918409651556397
24739943,DoTc2-4510,AST-1306,0.4327247744588337
24739943,HT-3,AST-1306,0.3033606603288847
24739943,HeLa,AST-1306,0.5248278325945823
24739943,ME-180,AST-1306,0.3093054308244348
24739943,MS751,AST-1306,0.5260889445120392
24739943,OMC-1,AST-1306,0.3330802269879302
24739943,SISO,AST-1306,0.4611348217583805
24739943,SKG-IIIa,AST-1306,0.538970064649755
24739943,SW756,AST-1306,0.47755559728814756
24753719,C-33-A,PCI-34051,0.5453638273673979
24753719,C-4-I,PCI-34051,0.6333932557497064
24753719,CAL-39,PCI-34051,0.6527244574094256
24753719,Ca-Ski,PCI-34051,0.6617615634143434
24753719,DoTc2-4510,PCI-34051,0.5990304951265302
24753719,HT-3,PCI-34051,0.6596192895993512
24753719,HeLa,PCI-34051,0.5832182942682212
24753719,ME-180,PCI-34051,0.638184961577818
24753719,MS751,PCI-34051,0.6259129697470645
24753719,OMC-1,PCI-34051,0.6762873299555635
24753719,SISO,PCI-34051,0.6560886433300757
24753719,SKG-IIIa,PCI-34051,0.6849717831454892
24753719,SW756,PCI-34051,0.6977307362537222
24753719,SiHa,PCI-34051,0.6745989867670783
24756910,C-33-A,CUDC-101,0.2858873248567747
24756910,C-4-I,CUDC-101,0.41212690879373615
24756910,CAL-39,CUDC-101,0.38800923049037056
24756910,Ca-Ski,CUDC-101,0.28919833343972795
24756910,DoTc2-4510,CUDC-101,0.29382992832522564
24756910,HT-3,CUDC-101,0.3630358766449376
24756910,HeLa,CUDC-101,0.4268830981383562
24756910,ME-180,CUDC-101,0.3097898258718472
24756910,MS751,CUDC-101,0.39718979178119473
24756910,OMC-1,CUDC-101,0.3339827520627755
24756910,SISO,CUDC-101,0.39404475476522965
24756910,SKG-IIIa,CUDC-101,0.48354508953294684
24756910,SW756,CUDC-101,0.4267602662808584
24756910,SiHa,CUDC-101,0.5781218216562363
24770514,C-33-A,CPI-613,0.6133893501244003
24770514,C-4-I,CPI-613,0.6429339412030741
24770514,CAL-39,CPI-613,0.6282158644321088
24770514,Ca-Ski,CPI-613,0.6861980050991707
24770514,DoTc2-4510,CPI-613,0.6399185498994089
24770514,HT-3,CPI-613,0.6453476384157073
24770514,HeLa,CPI-613,0.6539620674896154
24770514,ME-180,CPI-613,0.6704955448749139
24770514,MS751,CPI-613,0.6540366932960566
24770514,OMC-1,CPI-613,0.6774117476785911
24770514,SISO,CPI-613,0.6023564673480344
24770514,SKG-IIIa,CPI-613,0.6004543628810693
24770514,SW756,CPI-613,0.6981396841978725
24770514,SiHa,CPI-613,0.6631067760756848
24771867,C-33-A,Alisertib,0.48608568881555864
24771867,C-4-I,Alisertib,0.48491342553184374
24771867,CAL-39,Alisertib,0.30663311126461185
24771867,Ca-Ski,Alisertib,0.45727011605508483
24771867,DoTc2-4510,Alisertib,0.46613077730178826
24771867,HT-3,Alisertib,0.5464849835277559
